stationID,Date_Time,Date,time,PM25,PM10,O3,CO,NO2,SO2,AQI-Level,AQI-Score
63t,16/4/2023 0:00,16/4/2023,0:00,-1,69,30,-1,-1,-1,2,41
30t,16/4/2023 0:00,16/4/2023,0:00,68,-1,43,-1,-1,-1,4,144
31t,16/4/2023 0:00,16/4/2023,0:00,57,-1,20,0.74,5,3,4,116
99t,16/4/2023 0:00,16/4/2023,0:00,73,117,50,0.85,8,-1,4,157
38t,16/4/2023 0:00,16/4/2023,0:00,77,-1,-1,-1,-1,-1,4,167
40t,16/4/2023 0:00,16/4/2023,0:00,80,-1,-1,-1,-1,-1,4,175
68t,16/4/2023 0:00,16/4/2023,0:00,103,141,9,0.76,1,2,5,213
o33,16/4/2023 0:00,16/4/2023,0:00,109,140,-1,-1,-1,-1,5,219
90t,16/4/2023 0:00,16/4/2023,0:00,47,74,37,0.79,5,1,3,88
80t,16/4/2023 0:00,16/4/2023,0:00,36,-1,-1,-1,-1,-1,2,48
08t,16/4/2023 0:00,16/4/2023,0:00,58,-1,-1,-1,1,-1,4,119
16t,16/4/2023 0:00,16/4/2023,0:00,58,82,36,0.15,-1,0,4,119
17t,16/4/2023 0:00,16/4/2023,0:00,52,65,-1,1.45,-1,-1,4,104
18t,16/4/2023 0:00,16/4/2023,0:00,65,-1,25,0.21,-1,-1,4,137
19t,16/4/2023 0:00,16/4/2023,0:00,46,88,-1,-1,-1,-1,3,84
84t,16/4/2023 0:00,16/4/2023,0:00,54,76,41,0.65,4,-1,4,109
24t,16/4/2023 0:00,16/4/2023,0:00,53,90,-1,1.53,21,0,4,106
25t,16/4/2023 0:00,16/4/2023,0:00,52,84,-1,-1,14,-1,4,104
71t,16/4/2023 0:00,16/4/2023,0:00,39,69,37,0.4,6,1,3,55
85t,16/4/2023 0:00,16/4/2023,0:00,76,113,42,0.76,2,1,4,164
96t,16/4/2023 0:00,16/4/2023,0:00,83,125,58,0.35,3,0,4,182
82t,16/4/2023 0:00,16/4/2023,0:00,89,124,55,0.53,3,0,4,197
91t,16/4/2023 0:00,16/4/2023,0:00,61,88,49,0.54,6,1,4,126
92t,16/4/2023 0:00,16/4/2023,0:00,75,114,41,1.5,21,0,4,162
98t,16/4/2023 0:00,16/4/2023,0:00,90,122,37,1.13,12,2,4,200
83t,16/4/2023 0:00,16/4/2023,0:00,56,92,53,0.45,8,20,4,114
o66,16/4/2023 0:00,16/4/2023,0:00,79,107,-1,-1,-1,-1,4,172
57t,16/4/2023 0:00,16/4/2023,0:00,169,191,56,-1,-1,-1,5,279
73t,16/4/2023 0:00,16/4/2023,0:00,238,315,45,2.17,-1,2,5,348
35t,16/4/2023 0:00,16/4/2023,0:00,119,-1,-1,-1,-1,-1,5,229
o30,16/4/2023 0:00,16/4/2023,0:00,85,119,-1,-1,-1,-1,4,187
o31,16/4/2023 0:00,16/4/2023,0:00,183,232,-1,-1,-1,-1,5,293
o64,16/4/2023 0:00,16/4/2023,0:00,118,152,-1,-1,-1,-1,5,228
72t,16/4/2023 0:00,16/4/2023,0:00,70,96,-1,-1,-1,1,4,149
69t,16/4/2023 0:00,16/4/2023,0:00,80,-1,54,-1,-1,-1,4,175
58t,16/4/2023 0:00,16/4/2023,0:00,166,175,-1,-1,-1,-1,5,276
reo1,16/4/2023 0:00,16/4/2023,0:00,251,-1,-1,-1,-1,-1,5,361
02t,16/4/2023 0:00,16/4/2023,0:00,63,87,-1,-1,1,-1,4,131
11t,16/4/2023 0:00,16/4/2023,0:00,58,-1,-1,-1,-1,-1,4,119
12t,16/4/2023 0:00,16/4/2023,0:00,57,-1,-1,-1,-1,-1,4,116
61t,16/4/2023 0:00,16/4/2023,0:00,47,-1,-1,-1,-1,-1,3,88
bkp112t,16/4/2023 0:00,16/4/2023,0:00,58,-1,-1,-1,-1,-1,4,119
bkp114t,16/4/2023 0:00,16/4/2023,0:00,50,-1,-1,-1,-1,-1,3,100
bkp115t,16/4/2023 0:00,16/4/2023,0:00,55,-1,-1,-1,-1,-1,4,111
bkp116t,16/4/2023 0:00,16/4/2023,0:00,53,-1,-1,-1,-1,-1,4,106
bkp117t,16/4/2023 0:00,16/4/2023,0:00,51,-1,-1,-1,-1,-1,4,101
bkp118t,16/4/2023 0:00,16/4/2023,0:00,57,-1,-1,-1,-1,-1,4,116
bkp119t,16/4/2023 0:00,16/4/2023,0:00,55,-1,-1,-1,-1,-1,4,111
bkp120t,16/4/2023 0:00,16/4/2023,0:00,54,-1,-1,-1,-1,-1,4,109
bkp121t,16/4/2023 0:00,16/4/2023,0:00,56,-1,-1,-1,-1,-1,4,114
bkp122t,16/4/2023 0:00,16/4/2023,0:00,55,-1,-1,-1,-1,-1,4,111
bkp123t,16/4/2023 0:00,16/4/2023,0:00,56,-1,-1,-1,-1,-1,4,114
bkp124t,16/4/2023 0:00,16/4/2023,0:00,50,-1,-1,-1,-1,-1,3,100
bkp125t,16/4/2023 0:00,16/4/2023,0:00,58,-1,-1,-1,-1,-1,4,119
bkp126t,16/4/2023 0:00,16/4/2023,0:00,53,-1,-1,-1,-1,-1,4,106
bkp127t,16/4/2023 0:00,16/4/2023,0:00,62,-1,-1,-1,-1,-1,4,129
bkp128t,16/4/2023 0:00,16/4/2023,0:00,51,-1,-1,-1,-1,-1,4,101
bkp129t,16/4/2023 0:00,16/4/2023,0:00,57,-1,-1,-1,-1,-1,4,116
bkp130t,16/4/2023 0:00,16/4/2023,0:00,53,-1,-1,-1,-1,-1,4,106
bkp131t,16/4/2023 0:00,16/4/2023,0:00,49,-1,-1,-1,-1,-1,3,96
bkp56t,16/4/2023 0:00,16/4/2023,0:00,53,-1,-1,-1,-1,-1,4,106
bkp57t,16/4/2023 0:00,16/4/2023,0:00,48,-1,-1,-1,-1,-1,3,92
bkp58t,16/4/2023 0:00,16/4/2023,0:00,53,-1,-1,-1,-1,-1,4,106
bkp59t,16/4/2023 0:00,16/4/2023,0:00,52,-1,-1,-1,-1,-1,4,104
bkp61t,16/4/2023 0:00,16/4/2023,0:00,53,-1,-1,-1,-1,-1,4,106
bkp75t,16/4/2023 0:00,16/4/2023,0:00,55,-1,-1,-1,-1,-1,4,111
bkp76t,15/4/2023 1:00,15/4/2023,1:00,49,-1,-1,-1,-1,-1,-3,96
bkp81t,16/4/2023 0:00,16/4/2023,0:00,64,-1,-1,-1,-1,-1,4,134
bkp87t,16/4/2023 0:00,16/4/2023,0:00,64,-1,-1,-1,-1,-1,4,134
bkp89t,16/4/2023 0:00,16/4/2023,0:00,61,-1,-1,-1,-1,-1,4,126
bkp92t,16/4/2023 0:00,16/4/2023,0:00,72,-1,-1,-1,-1,-1,4,154
bkp94t,16/4/2023 0:00,16/4/2023,0:00,70,-1,-1,-1,-1,-1,4,149
o26,16/4/2023 0:00,16/4/2023,0:00,57,-1,-1,-1,-1,-1,4,116
60t,16/4/2023 0:00,16/4/2023,0:00,51,102,19,-1,-1,-1,4,101
o28,16/4/2023 0:00,16/4/2023,0:00,59,-1,-1,-1,-1,-1,4,121
88t,16/4/2023 0:00,16/4/2023,0:00,47,71,36,0.2,2,0,3,88
13t,16/4/2023 0:00,16/4/2023,0:00,52,75,44,0.63,6,0,4,104
20t,16/4/2023 0:00,16/4/2023,0:00,51,84,34,0.49,8,2,4,101
86t,16/4/2023 0:00,16/4/2023,0:00,102,144,61,0.34,13,0,5,212
78t,16/4/2023 0:00,16/4/2023,0:00,30,53,-1,-1,-1,-1,2,35
28t,16/4/2023 0:00,16/4/2023,0:00,56,103,33,-1,-1,0,4,114
29t,16/4/2023 0:00,16/4/2023,0:00,62,92,-1,-1,-1,-1,4,129
74t,16/4/2023 0:00,16/4/2023,0:00,46,59,-1,-1,-1,-1,3,84
o38,16/4/2023 0:00,16/4/2023,0:00,52,-1,-1,-1,-1,-1,4,104
26t,16/4/2023 0:00,16/4/2023,0:00,71,-1,-1,-1,-1,-1,4,152
o20,16/4/2023 0:00,16/4/2023,0:00,55,-1,-1,-1,-1,-1,4,111
37t,16/4/2023 0:00,16/4/2023,0:00,122,149,49,-1,-1,4,5,232
39t,16/4/2023 0:00,16/4/2023,0:00,85,-1,-1,-1,-1,-1,4,187
o22,16/4/2023 0:00,16/4/2023,0:00,45,-1,-1,-1,-1,-1,3,80
44t,16/4/2023 0:00,16/4/2023,0:00,41,68,27,0.05,9,-1,3,63
14t,16/4/2023 0:00,16/4/2023,0:00,58,-1,-1,2.07,28,-1,4,119
27t,16/4/2023 0:00,16/4/2023,0:00,53,76,16,-1,-1,-1,4,106
o21,16/4/2023 0:00,16/4/2023,0:00,85,-1,-1,-1,-1,-1,4,187
o27,16/4/2023 0:00,16/4/2023,0:00,63,-1,-1,-1,-1,-1,4,131
36t,16/4/2023 0:00,16/4/2023,0:00,130,150,-1,-1,-1,-1,5,240
o10,16/4/2023 0:00,16/4/2023,0:00,59,-1,-1,-1,-1,-1,4,121
97t,16/4/2023 0:00,16/4/2023,0:00,73,102,48,0.59,-1,-1,4,157
o29,16/4/2023 0:00,16/4/2023,0:00,84,-1,-1,-1,-1,-1,4,185
o65,16/4/2023 0:00,16/4/2023,0:00,108,145,-1,-1,-1,-1,5,218
03t,16/4/2023 1:00,16/4/2023,1:00,73,-1,-1,-1,-1,-1,4,157
05t,16/4/2023 1:00,16/4/2023,1:00,60,-1,-1,-1,-1,-1,4,124
10t,16/4/2023 1:00,16/4/2023,1:00,51,-1,-1,-1,-1,-1,4,101
50t,16/4/2023 1:00,16/4/2023,1:00,59,-1,-1,-1,-1,-1,4,121
52t,16/4/2023 1:00,16/4/2023,1:00,59,70,-1,-1,-1,-1,4,121
53t,16/4/2023 1:00,16/4/2023,1:00,55,-1,-1,-1,-1,-1,4,111
54t,16/4/2023 1:00,16/4/2023,1:00,70,108,-1,0.85,12,-1,4,149
59t,16/4/2023 1:00,16/4/2023,1:00,49,73,39,-1,-1,-1,3,96
bkp100t,16/4/2023 1:00,16/4/2023,1:00,80,-1,-1,-1,-1,-1,4,175
bkp101t,16/4/2023 1:00,16/4/2023,1:00,61,-1,-1,-1,-1,-1,4,126
bkp102t,16/4/2023 1:00,16/4/2023,1:00,60,-1,-1,-1,-1,-1,4,124
bkp103t,16/4/2023 1:00,16/4/2023,1:00,67,-1,-1,-1,-1,-1,4,142
bkp104t,16/4/2023 1:00,16/4/2023,1:00,54,-1,-1,-1,-1,-1,4,109
bkp105t,16/4/2023 1:00,16/4/2023,1:00,61,-1,-1,-1,-1,-1,4,126
bkp56t,16/4/2023 1:00,16/4/2023,1:00,54,-1,-1,-1,-1,-1,4,109
bkp57t,16/4/2023 1:00,16/4/2023,1:00,48,-1,-1,-1,-1,-1,3,92
bkp58t,16/4/2023 1:00,16/4/2023,1:00,54,-1,-1,-1,-1,-1,4,109
bkp59t,16/4/2023 1:00,16/4/2023,1:00,53,-1,-1,-1,-1,-1,4,106
bkp60t,16/4/2023 1:00,16/4/2023,1:00,56,-1,-1,-1,-1,-1,4,114
bkp62t,16/4/2023 1:00,16/4/2023,1:00,60,-1,-1,-1,-1,-1,4,124
bkp63t,16/4/2023 1:00,16/4/2023,1:00,57,-1,-1,-1,-1,-1,4,116
bkp64t,16/4/2023 1:00,16/4/2023,1:00,63,-1,-1,-1,-1,-1,4,131
bkp65t,16/4/2023 1:00,16/4/2023,1:00,72,-1,-1,-1,-1,-1,4,154
bkp66t,16/4/2023 1:00,16/4/2023,1:00,59,-1,-1,-1,-1,-1,4,121
bkp67t,16/4/2023 1:00,16/4/2023,1:00,93,-1,-1,-1,-1,-1,5,203
bkp69t,16/4/2023 1:00,16/4/2023,1:00,62,-1,-1,-1,-1,-1,4,129
bkp70t,16/4/2023 1:00,16/4/2023,1:00,55,-1,-1,-1,-1,-1,4,111
bkp71t,16/4/2023 1:00,16/4/2023,1:00,53,-1,-1,-1,-1,-1,4,106
bkp72t,16/4/2023 1:00,16/4/2023,1:00,65,-1,-1,-1,-1,-1,4,137
bkp73t,16/4/2023 1:00,16/4/2023,1:00,69,-1,-1,-1,-1,-1,4,147
bkp74t,16/4/2023 1:00,16/4/2023,1:00,55,-1,-1,-1,-1,-1,4,111
bkp75t,16/4/2023 1:00,16/4/2023,1:00,55,-1,-1,-1,-1,-1,4,111
bkp77t,16/4/2023 1:00,16/4/2023,1:00,58,-1,-1,-1,-1,-1,4,119
bkp78t,16/4/2023 1:00,16/4/2023,1:00,59,-1,-1,-1,-1,-1,4,121
bkp79t,16/4/2023 1:00,16/4/2023,1:00,58,-1,-1,-1,-1,-1,4,119
bkp80t,16/4/2023 1:00,16/4/2023,1:00,56,-1,-1,-1,-1,-1,4,114
bkp81t,16/4/2023 1:00,16/4/2023,1:00,65,-1,-1,-1,-1,-1,4,137
bkp82t,16/4/2023 1:00,16/4/2023,1:00,56,-1,-1,-1,-1,-1,4,114
bkp83t,16/4/2023 1:00,16/4/2023,1:00,69,-1,-1,-1,-1,-1,4,147
bkp84t,16/4/2023 1:00,16/4/2023,1:00,64,-1,-1,-1,-1,-1,4,134
bkp85t,16/4/2023 1:00,16/4/2023,1:00,76,-1,-1,-1,-1,-1,4,164
bkp86t,16/4/2023 1:00,16/4/2023,1:00,63,-1,-1,-1,-1,-1,4,131
bkp87t,16/4/2023 1:00,16/4/2023,1:00,65,-1,-1,-1,-1,-1,4,137
bkp88t,16/4/2023 1:00,16/4/2023,1:00,62,-1,-1,-1,-1,-1,4,129
bkp89t,16/4/2023 1:00,16/4/2023,1:00,61,-1,-1,-1,-1,-1,4,126
bkp90t,16/4/2023 1:00,16/4/2023,1:00,60,-1,-1,-1,-1,-1,4,124
bkp91t,16/4/2023 1:00,16/4/2023,1:00,58,-1,-1,-1,-1,-1,4,119
bkp92t,16/4/2023 1:00,16/4/2023,1:00,72,-1,-1,-1,-1,-1,4,154
bkp93t,16/4/2023 1:00,16/4/2023,1:00,55,-1,-1,-1,-1,-1,4,111
bkp94t,16/4/2023 1:00,16/4/2023,1:00,71,-1,-1,-1,-1,-1,4,152
bkp95t,16/4/2023 1:00,16/4/2023,1:00,64,-1,-1,-1,-1,-1,4,134
bkp96t,16/4/2023 1:00,16/4/2023,1:00,53,-1,-1,-1,-1,-1,4,106
bkp97t,16/4/2023 1:00,16/4/2023,1:00,64,-1,-1,-1,-1,-1,4,134
bkp98t,16/4/2023 1:00,16/4/2023,1:00,59,-1,-1,-1,-1,-1,4,121
bkp99t,16/4/2023 1:00,16/4/2023,1:00,52,-1,-1,-1,-1,-1,4,104
79t,16/4/2023 1:00,16/4/2023,1:00,49,-1,-1,-1,-1,0,3,96
46t,16/4/2023 1:00,16/4/2023,1:00,61,-1,-1,-1,-1,-1,4,126
100t,16/4/2023 1:00,16/4/2023,1:00,55,74,22,0.56,-1,-1,4,111
32t,16/4/2023 1:00,16/4/2023,1:00,56,-1,-1,-1,-1,-1,4,114
33t,16/4/2023 1:00,16/4/2023,1:00,51,-1,-1,-1,-1,-1,4,101
34t,16/4/2023 1:00,16/4/2023,1:00,52,-1,36,-1,-1,-1,4,104
o23,16/4/2023 1:00,16/4/2023,1:00,80,-1,-1,-1,-1,-1,4,175
93t,16/4/2023 1:00,16/4/2023,1:00,41,87,29,0.42,7,0,3,63
87t,16/4/2023 1:00,16/4/2023,1:00,47,62,23,0.36,0,0,3,88
76t,16/4/2023 1:00,16/4/2023,1:00,68,100,-1,-1,-1,-1,4,144
o59,16/4/2023 1:00,16/4/2023,1:00,60,-1,-1,-1,-1,-1,4,124
81t,16/4/2023 1:00,16/4/2023,1:00,64,94,-1,-1,-1,-1,4,134
88t,16/4/2023 1:00,16/4/2023,1:00,44,68,33,0.19,3,0,3,76
47t,16/4/2023 1:00,16/4/2023,1:00,54,-1,18,0.97,32,1,4,109
89t,16/4/2023 1:00,16/4/2023,1:00,27,64,23,0.88,0,0,2,37
41t,16/4/2023 1:00,16/4/2023,1:00,71,-1,-1,-1,-1,-1,4,152
13t,16/4/2023 1:00,16/4/2023,1:00,53,76,41,0.63,-1,-1,4,106
22t,16/4/2023 1:00,16/4/2023,1:00,53,79,-1,-1,-1,-1,4,106
62t,16/4/2023 1:00,16/4/2023,1:00,38,59,70,-1,-1,-1,3,100
67t,16/4/2023 1:00,16/4/2023,1:00,119,-1,-1,-1,-1,-1,5,229
75t,16/4/2023 1:00,16/4/2023,1:00,163,-1,-1,1.87,6,-1,5,273
m7,16/4/2023 1:00,16/4/2023,1:00,57,84,1,1.43,-1,-1,4,116
101t,16/4/2023 1:00,16/4/2023,1:00,45,66,54,0.22,4,0,3,80
103t,16/4/2023 1:00,16/4/2023,1:00,74,101,41,0.52,5,0,4,159
21t,16/4/2023 1:00,16/4/2023,1:00,56,-1,-1,-1,-1,-1,4,114
70t,16/4/2023 1:00,16/4/2023,1:00,141,-1,-1,-1,-1,-1,5,251
95t,16/4/2023 1:00,16/4/2023,1:00,76,119,52,0.93,4,3,4,164
86t,16/4/2023 1:00,16/4/2023,1:00,102,144,55,0.37,13,0,5,212
43t,16/4/2023 1:00,16/4/2023,1:00,46,-1,29,0.36,1,-1,3,84
102t,16/4/2023 1:00,16/4/2023,1:00,59,86,62,0.48,2,1,4,121
63t,16/4/2023 1:00,16/4/2023,1:00,-1,69,27,-1,-1,-1,2,41
28t,16/4/2023 1:00,16/4/2023,1:00,57,105,29,-1,-1,0,4,116
29t,16/4/2023 1:00,16/4/2023,1:00,63,94,-1,-1,-1,-1,4,131
30t,16/4/2023 1:00,16/4/2023,1:00,69,-1,42,-1,-1,-1,4,147
31t,16/4/2023 1:00,16/4/2023,1:00,57,-1,20,0.74,4,3,4,116
74t,16/4/2023 1:00,16/4/2023,1:00,47,60,-1,-1,-1,-1,3,88
99t,16/4/2023 1:00,16/4/2023,1:00,73,118,41,0.86,13,2,4,157
37t,16/4/2023 1:00,16/4/2023,1:00,124,149,37,-1,-1,4,5,234
38t,16/4/2023 1:00,16/4/2023,1:00,76,-1,-1,-1,-1,-1,4,164
39t,16/4/2023 1:00,16/4/2023,1:00,87,-1,-1,-1,-1,-1,4,192
40t,16/4/2023 1:00,16/4/2023,1:00,80,-1,-1,-1,-1,-1,4,175
68t,16/4/2023 1:00,16/4/2023,1:00,105,144,7,0.75,1,2,5,215
o33,16/4/2023 1:00,16/4/2023,1:00,108,140,-1,-1,-1,-1,5,218
90t,16/4/2023 1:00,16/4/2023,1:00,46,74,33,0.79,3,1,3,84
44t,16/4/2023 1:00,16/4/2023,1:00,41,68,25,-1,-1,-1,3,63
80t,16/4/2023 1:00,16/4/2023,1:00,36,-1,-1,-1,-1,-1,2,48
08t,16/4/2023 1:00,16/4/2023,1:00,59,-1,-1,-1,0,-1,4,121
16t,16/4/2023 1:00,16/4/2023,1:00,59,82,35,0.14,-1,0,4,121
17t,16/4/2023 1:00,16/4/2023,1:00,53,65,-1,1.46,-1,-1,4,106
18t,16/4/2023 1:00,16/4/2023,1:00,66,-1,24,0.21,-1,-1,4,139
19t,16/4/2023 1:00,16/4/2023,1:00,47,89,-1,-1,-1,-1,3,88
84t,16/4/2023 1:00,16/4/2023,1:00,55,77,40,0.63,3,-1,4,111
27t,16/4/2023 1:00,16/4/2023,1:00,54,77,17,-1,-1,-1,4,109
24t,16/4/2023 1:00,16/4/2023,1:00,54,90,-1,1.54,15,0,4,109
25t,16/4/2023 1:00,16/4/2023,1:00,52,85,-1,-1,13,-1,4,104
71t,16/4/2023 1:00,16/4/2023,1:00,40,71,37,0.39,3,0,3,59
85t,16/4/2023 1:00,16/4/2023,1:00,76,112,38,0.77,2,1,4,164
96t,16/4/2023 1:00,16/4/2023,1:00,83,125,51,0.37,5,0,4,182
82t,16/4/2023 1:00,16/4/2023,1:00,86,121,51,0.53,3,1,4,190
91t,16/4/2023 1:00,16/4/2023,1:00,61,87,45,0.56,4,1,4,126
92t,16/4/2023 1:00,16/4/2023,1:00,75,115,32,1.42,19,0,4,162
98t,16/4/2023 1:00,16/4/2023,1:00,90,122,36,1.11,6,1,4,200
83t,16/4/2023 1:00,16/4/2023,1:00,54,90,51,0.44,6,20,4,109
o66,16/4/2023 1:00,16/4/2023,1:00,79,107,-1,-1,-1,-1,4,172
57t,16/4/2023 1:00,16/4/2023,1:00,171,193,47,-1,-1,-1,5,281
73t,16/4/2023 1:00,16/4/2023,1:00,240,316,35,2.29,-1,1,5,350
35t,16/4/2023 1:00,16/4/2023,1:00,122,-1,-1,-1,-1,-1,5,232
36t,16/4/2023 1:00,16/4/2023,1:00,133,152,-1,-1,-1,-1,5,243
o30,16/4/2023 1:00,16/4/2023,1:00,84,119,-1,-1,-1,-1,4,185
o31,16/4/2023 1:00,16/4/2023,1:00,188,237,-1,-1,-1,-1,5,298
o64,16/4/2023 1:00,16/4/2023,1:00,118,153,-1,-1,-1,-1,5,228
72t,16/4/2023 1:00,16/4/2023,1:00,69,96,-1,-1,-1,1,4,147
69t,16/4/2023 1:00,16/4/2023,1:00,80,-1,49,-1,8,-1,4,175
58t,16/4/2023 1:00,16/4/2023,1:00,169,177,-1,-1,-1,-1,5,279
reo1,16/4/2023 1:00,16/4/2023,1:00,251,-1,-1,-1,-1,-1,5,361
02t,16/4/2023 1:00,16/4/2023,1:00,64,87,-1,-1,1,-1,4,134
11t,16/4/2023 1:00,16/4/2023,1:00,58,-1,-1,-1,-1,-1,4,119
12t,16/4/2023 1:00,16/4/2023,1:00,58,-1,-1,-1,-1,-1,4,119
61t,16/4/2023 1:00,16/4/2023,1:00,47,-1,-1,-1,-1,-1,3,88
bkp112t,16/4/2023 1:00,16/4/2023,1:00,59,-1,-1,-1,-1,-1,4,121
bkp114t,16/4/2023 1:00,16/4/2023,1:00,50,-1,-1,-1,-1,-1,3,100
bkp115t,16/4/2023 1:00,16/4/2023,1:00,55,-1,-1,-1,-1,-1,4,111
bkp116t,16/4/2023 1:00,16/4/2023,1:00,54,-1,-1,-1,-1,-1,4,109
bkp117t,16/4/2023 1:00,16/4/2023,1:00,52,-1,-1,-1,-1,-1,4,104
bkp118t,16/4/2023 1:00,16/4/2023,1:00,57,-1,-1,-1,-1,-1,4,116
bkp119t,16/4/2023 1:00,16/4/2023,1:00,56,-1,-1,-1,-1,-1,4,114
bkp120t,16/4/2023 1:00,16/4/2023,1:00,54,-1,-1,-1,-1,-1,4,109
bkp121t,16/4/2023 1:00,16/4/2023,1:00,57,-1,-1,-1,-1,-1,4,116
bkp122t,16/4/2023 1:00,16/4/2023,1:00,55,-1,-1,-1,-1,-1,4,111
bkp123t,16/4/2023 1:00,16/4/2023,1:00,56,-1,-1,-1,-1,-1,4,114
bkp124t,16/4/2023 1:00,16/4/2023,1:00,51,-1,-1,-1,-1,-1,4,101
bkp125t,16/4/2023 1:00,16/4/2023,1:00,58,-1,-1,-1,-1,-1,4,119
bkp126t,16/4/2023 1:00,16/4/2023,1:00,53,-1,-1,-1,-1,-1,4,106
bkp127t,16/4/2023 1:00,16/4/2023,1:00,63,-1,-1,-1,-1,-1,4,131
bkp128t,16/4/2023 1:00,16/4/2023,1:00,52,-1,-1,-1,-1,-1,4,104
bkp129t,16/4/2023 1:00,16/4/2023,1:00,58,-1,-1,-1,-1,-1,4,119
bkp130t,16/4/2023 1:00,16/4/2023,1:00,54,-1,-1,-1,-1,-1,4,109
bkp131t,16/4/2023 1:00,16/4/2023,1:00,50,-1,-1,-1,-1,-1,3,100
bkp61t,16/4/2023 1:00,16/4/2023,1:00,53,-1,-1,-1,-1,-1,4,106
bkp76t,16/4/2023 0:00,16/4/2023,0:00,49,-1,-1,-1,-1,-1,3,96
o26,16/4/2023 1:00,16/4/2023,1:00,56,-1,-1,-1,-1,-1,4,114
o28,16/4/2023 1:00,16/4/2023,1:00,59,-1,-1,-1,-1,-1,4,121
20t,16/4/2023 1:00,16/4/2023,1:00,52,85,36,0.46,8,2,4,104
78t,16/4/2023 1:00,16/4/2023,1:00,31,54,-1,-1,-1,-1,2,37
o38,16/4/2023 1:00,16/4/2023,1:00,53,-1,-1,-1,-1,-1,4,106
26t,16/4/2023 1:00,16/4/2023,1:00,72,-1,-1,-1,-1,-1,4,154
o20,16/4/2023 1:00,16/4/2023,1:00,54,-1,-1,-1,-1,-1,4,109
o22,16/4/2023 1:00,16/4/2023,1:00,44,-1,-1,-1,-1,-1,3,76
14t,16/4/2023 1:00,16/4/2023,1:00,58,-1,-1,2.05,19,-1,4,119
o21,16/4/2023 1:00,16/4/2023,1:00,86,-1,-1,-1,-1,-1,4,190
o27,16/4/2023 1:00,16/4/2023,1:00,63,-1,-1,-1,-1,-1,4,131
o10,16/4/2023 1:00,16/4/2023,1:00,60,-1,-1,-1,-1,-1,4,124
97t,16/4/2023 1:00,16/4/2023,1:00,73,102,46,0.61,5,2,4,157
o29,16/4/2023 1:00,16/4/2023,1:00,83,-1,-1,-1,-1,-1,4,182
o65,16/4/2023 1:00,16/4/2023,1:00,110,146,-1,-1,-1,-1,5,220
03t,16/4/2023 2:00,16/4/2023,2:00,74,-1,-1,-1,-1,-1,4,159
05t,16/4/2023 2:00,16/4/2023,2:00,60,-1,-1,-1,-1,-1,4,124
10t,16/4/2023 2:00,16/4/2023,2:00,51,-1,-1,-1,-1,-1,4,101
50t,16/4/2023 2:00,16/4/2023,2:00,60,-1,-1,-1,-1,-1,4,124
52t,16/4/2023 2:00,16/4/2023,2:00,60,70,-1,-1,-1,-1,4,124
53t,16/4/2023 2:00,16/4/2023,2:00,56,-1,-1,-1,-1,-1,4,114
54t,16/4/2023 2:00,16/4/2023,2:00,71,110,-1,0.81,12,-1,4,152
59t,16/4/2023 2:00,16/4/2023,2:00,50,74,38,-1,-1,-1,3,100
bkp100t,16/4/2023 2:00,16/4/2023,2:00,82,-1,-1,-1,-1,-1,4,180
bkp101t,16/4/2023 2:00,16/4/2023,2:00,62,-1,-1,-1,-1,-1,4,129
bkp102t,16/4/2023 2:00,16/4/2023,2:00,61,-1,-1,-1,-1,-1,4,126
bkp103t,16/4/2023 2:00,16/4/2023,2:00,68,-1,-1,-1,-1,-1,4,144
bkp104t,16/4/2023 2:00,16/4/2023,2:00,55,-1,-1,-1,-1,-1,4,111
bkp105t,16/4/2023 2:00,16/4/2023,2:00,62,-1,-1,-1,-1,-1,4,129
bkp56t,16/4/2023 2:00,16/4/2023,2:00,55,-1,-1,-1,-1,-1,4,111
bkp57t,16/4/2023 2:00,16/4/2023,2:00,49,-1,-1,-1,-1,-1,3,96
bkp58t,16/4/2023 2:00,16/4/2023,2:00,54,-1,-1,-1,-1,-1,4,109
bkp59t,16/4/2023 2:00,16/4/2023,2:00,53,-1,-1,-1,-1,-1,4,106
bkp60t,16/4/2023 2:00,16/4/2023,2:00,57,-1,-1,-1,-1,-1,4,116
bkp62t,16/4/2023 2:00,16/4/2023,2:00,61,-1,-1,-1,-1,-1,4,126
bkp63t,16/4/2023 2:00,16/4/2023,2:00,57,-1,-1,-1,-1,-1,4,116
bkp64t,16/4/2023 2:00,16/4/2023,2:00,63,-1,-1,-1,-1,-1,4,131
bkp65t,16/4/2023 2:00,16/4/2023,2:00,73,-1,-1,-1,-1,-1,4,157
bkp66t,16/4/2023 2:00,16/4/2023,2:00,60,-1,-1,-1,-1,-1,4,124
bkp67t,16/4/2023 2:00,16/4/2023,2:00,95,-1,-1,-1,-1,-1,5,205
bkp69t,16/4/2023 2:00,16/4/2023,2:00,63,-1,-1,-1,-1,-1,4,131
bkp70t,16/4/2023 2:00,16/4/2023,2:00,56,-1,-1,-1,-1,-1,4,114
bkp71t,16/4/2023 2:00,16/4/2023,2:00,54,-1,-1,-1,-1,-1,4,109
bkp72t,16/4/2023 2:00,16/4/2023,2:00,66,-1,-1,-1,-1,-1,4,139
bkp73t,16/4/2023 2:00,16/4/2023,2:00,69,-1,-1,-1,-1,-1,4,147
bkp74t,16/4/2023 2:00,16/4/2023,2:00,56,-1,-1,-1,-1,-1,4,114
