,Predicted_PM2.5,PM2.5_station,month
2019-10-26 09:00:00,22.42048467534246,28.779661016949152,10
2019-10-26 10:00:00,22.860234,25.593220338983052,10
2019-10-26 11:00:00,23.042601356164383,22.83050847457627,10
2019-10-26 12:00:00,21.874557191780823,20.322033898305083,10
2019-10-26 13:00:00,21.37959568493151,19.389830508474578,10
2019-10-26 14:00:00,20.414587720547942,18.440677966101696,10
2019-10-26 15:00:00,20.627740506849317,17.677966101694917,10
2019-10-26 16:00:00,18.78456547260274,16.677966101694917,10
2019-10-27 09:00:00,22.097707178082192,22.20689655172414,10
2019-10-27 10:00:00,21.287773356164383,20.103448275862068,10
2019-10-27 11:00:00,23.347414150684934,17.155172413793103,10
2019-10-27 12:00:00,20.518463032876717,15.224137931034482,10
2019-10-27 13:00:00,20.45555960958904,14.64406779661017,10
2019-10-27 14:00:00,19.880493753424656,13.847457627118644,10
2019-10-27 15:00:00,18.376204184931503,13.344827586206897,10
2019-10-27 16:00:00,17.362905739726024,12.913793103448276,10
2019-10-29 09:00:00,21.14156660273973,19.728813559322035,10
2019-10-29 10:00:00,21.36731038082192,20.152542372881356,10
2019-10-29 11:00:00,21.5578468630137,19.372881355932204,10
2019-10-29 12:00:00,21.89944156849315,18.847457627118644,10
2019-10-29 13:00:00,20.626724431506847,17.559322033898304,10
2019-10-29 14:00:00,20.432184698630135,15.824561403508772,10
2019-10-29 15:00:00,18.783142575342467,15.53448275862069,10
2019-10-29 16:00:00,19.673278575342465,16.448275862068964,10
2019-10-30 09:00:00,20.725912808219174,18.275862068965516,10
2019-10-30 10:00:00,20.29456578767123,17.06896551724138,10
2019-10-30 11:00:00,21.04253156027397,14.88135593220339,10
2019-10-30 12:00:00,20.06546299863013,14.169491525423728,10
2019-10-30 13:00:00,19.72548487945205,14.39655172413793,10
2019-10-30 14:00:00,18.24704632876712,14.5,10
2019-10-30 15:00:00,19.02876939315068,14.338983050847459,10
2019-10-30 16:00:00,18.347362375342467,14.11864406779661,10
2019-10-31 09:00:00,21.37639063013699,25.35593220338983,10
2019-10-31 10:00:00,22.616579,25.050847457627118,10
2019-10-31 11:00:00,22.898465924657533,22.847457627118644,10
2019-10-31 12:00:00,19.1340217260274,21.155172413793103,10
2019-10-31 13:00:00,18.348206328767123,19.46551724137931,10
2019-10-31 14:00:00,18.75915699315069,18.440677966101696,10
2019-10-31 15:00:00,18.436014493150687,17.593220338983052,10
2019-10-31 16:00:00,18.21162054794521,17.620689655172413,10
2019-11-01 09:00:00,25.91718486986301,17.30909090909091,11
2019-11-01 10:00:00,26.844363273972604,17.857142857142858,11
2019-11-01 11:00:00,27.11079809589041,16.446428571428573,11
2019-11-01 12:00:00,24.118421739726024,15.0,11
2019-11-01 13:00:00,25.283984589041097,14.543859649122806,11
2019-11-01 14:00:00,26.12372798630137,14.571428571428571,11
2019-11-01 15:00:00,25.14667864383561,14.228070175438596,11
2019-11-01 16:00:00,27.672639832876712,13.285714285714286,11
2019-11-03 09:00:00,33.186321726027394,21.464285714285715,11
2019-11-03 10:00:00,29.545795232876717,20.660714285714285,11
2019-11-03 11:00:00,27.40535892465753,19.464285714285715,11
2019-11-03 12:00:00,25.75451532876712,17.875,11
2019-11-03 13:00:00,25.40804731506849,16.473684210526315,11
2019-11-03 14:00:00,25.449080684931506,15.578947368421053,11
2019-11-03 15:00:00,23.381502684931508,15.982456140350877,11
2019-11-03 16:00:00,21.635377579452054,15.857142857142858,11
2019-11-04 09:00:00,28.52371965753424,18.842105263157894,11
2019-11-04 10:00:00,28.08400946575342,19.82456140350877,11
2019-11-04 11:00:00,27.0877172739726,21.07017543859649,11
2019-11-04 12:00:00,27.591757808219175,23.035087719298247,11
2019-11-04 13:00:00,27.058674753424658,24.36842105263158,11
2019-11-04 14:00:00,26.78514989041096,24.649122807017545,11
2019-11-04 15:00:00,26.07322834246576,25.24137931034483,11
2019-11-04 16:00:00,25.41613861643836,25.810344827586206,11
2019-11-05 09:00:00,28.28463700821917,32.644067796610166,11
2019-11-05 10:00:00,29.317529424657536,30.779661016949152,11
2019-11-05 11:00:00,28.63099799726028,28.28813559322034,11
2019-11-05 12:00:00,27.88030002739726,27.93220338983051,11
2019-11-05 13:00:00,27.51641753424657,27.864406779661017,11
2019-11-05 14:00:00,27.34037943835617,27.586206896551722,11
2019-11-05 15:00:00,26.83337091780821,26.25423728813559,11
2019-11-05 16:00:00,24.64384567123288,25.913793103448278,11
2019-11-06 09:00:00,29.27212887671233,38.898305084745765,11
2019-11-06 10:00:00,30.503096000000003,36.728813559322035,11
2019-11-06 11:00:00,29.26170216438356,33.37931034482759,11
2019-11-06 12:00:00,26.02192638356164,31.155172413793103,11
2019-11-06 13:00:00,22.341694964383564,29.423728813559322,11
2019-11-06 14:00:00,20.48486197671233,28.322033898305083,11
2019-11-06 15:00:00,21.46924597260274,26.88135593220339,11
2019-11-06 16:00:00,20.23826889726028,25.966101694915253,11
2019-11-07 09:00:00,31.350193835616437,43.56896551724138,11
2019-11-07 10:00:00,32.55874578082192,43.224137931034484,11
2019-11-07 11:00:00,30.555640465753424,36.44827586206897,11
2019-11-07 12:00:00,26.995677931506847,31.43103448275862,11
2019-11-07 13:00:00,26.46254989041096,28.82758620689655,11
2019-11-07 14:00:00,26.687023671232875,27.46551724137931,11
2019-11-07 15:00:00,26.640431410958907,26.810344827586206,11
2019-11-07 16:00:00,24.10798339726028,27.035087719298247,11
2019-11-08 09:00:00,30.347897383561644,31.728813559322035,11
2019-11-08 10:00:00,31.14943247945205,33.440677966101696,11
2019-11-08 11:00:00,30.93775882191781,33.152542372881356,11
2019-11-08 12:00:00,30.225038410958906,32.3728813559322,11
2019-11-08 13:00:00,31.04848690410959,33.067796610169495,11
2019-11-08 14:00:00,29.31685563013699,32.28813559322034,11
2019-11-08 15:00:00,28.529004917808223,30.322033898305083,11
2019-11-08 16:00:00,27.137339,31.016949152542374,11
2019-11-09 09:00:00,29.332398027397264,36.36206896551724,11
2019-11-09 10:00:00,30.08983410958904,36.08771929824562,11
2019-11-09 11:00:00,31.01799357534247,34.91228070175438,11
2019-11-09 12:00:00,30.63648476712329,34.57142857142857,11
2019-11-09 13:00:00,29.08185219178083,33.49122807017544,11
2019-11-09 14:00:00,29.476508958904112,32.6271186440678,11
2019-11-09 15:00:00,27.5985417260274,32.33898305084746,11
2019-11-09 16:00:00,28.25121612328767,32.440677966101696,11
2019-11-10 09:00:00,31.093122109589043,37.44827586206897,11
2019-11-10 10:00:00,31.119055969863016,37.101694915254235,11
2019-11-10 11:00:00,29.677051534246576,35.016949152542374,11
2019-11-10 12:00:00,30.423438424657533,32.779661016949156,11
2019-11-10 13:00:00,27.697822328767124,32.05084745762712,11
2019-11-10 14:00:00,25.828805671232875,31.915254237288135,11
2019-11-10 15:00:00,25.88086009589041,32.067796610169495,11
2019-11-10 16:00:00,25.905367393150687,31.83050847457627,11
2019-11-11 09:00:00,38.439204328767126,43.728813559322035,11
2019-11-11 10:00:00,36.4616683150685,42.32203389830509,11
2019-11-11 11:00:00,31.36062382191781,38.56896551724138,11
2019-11-11 12:00:00,27.98672578082192,35.87931034482759,11
2019-11-11 13:00:00,26.67935838356164,32.42372881355932,11
2019-11-11 14:00:00,26.130973849315065,31.423728813559322,11
2019-11-11 15:00:00,25.397231493150684,30.28813559322034,11
2019-11-11 16:00:00,23.26431297808219,29.224137931034484,11
2019-11-12 09:00:00,35.39541617808219,43.3448275862069,11
2019-11-12 10:00:00,33.06181091780822,41.6551724137931,11
2019-11-12 11:00:00,30.51386639726028,38.775862068965516,11
2019-11-12 12:00:00,26.946561547945205,36.357142857142854,11
2019-11-12 13:00:00,25.78159750684932,32.0,11
2019-11-12 14:00:00,25.74744491780822,30.189655172413794,11
2019-11-12 15:00:00,27.90928936986301,29.551724137931036,11
2019-11-12 16:00:00,28.031581301369854,29.844827586206897,11
2019-11-13 09:00:00,29.820097794520542,35.892857142857146,11
2019-11-13 10:00:00,28.676621739726027,35.01724137931034,11
2019-11-13 11:00:00,26.333435342465755,32.389830508474574,11
2019-11-13 12:00:00,27.77008179452055,29.559322033898304,11
2019-11-13 13:00:00,29.12377367123288,27.228070175438596,11
2019-11-13 14:00:00,27.171465424657534,24.637931034482758,11
2019-11-13 15:00:00,26.285941178082197,23.406779661016948,11
2019-11-13 16:00:00,25.40388075342466,23.24137931034483,11
2019-11-14 09:00:00,29.18645221917808,21.362068965517242,11
2019-11-14 10:00:00,25.696341068493147,21.06896551724138,11
2019-11-14 11:00:00,24.840859547945207,20.517241379310345,11
2019-11-14 12:00:00,24.29410639726028,19.25423728813559,11
2019-11-14 13:00:00,23.00325312328767,18.033898305084747,11
2019-11-14 14:00:00,23.695417616438355,18.275862068965516,11
2019-11-14 15:00:00,23.541745547945208,17.54237288135593,11
2019-11-14 16:00:00,23.96758494520548,17.28813559322034,11
2019-11-15 09:00:00,28.955342493150685,20.83050847457627,11
2019-11-15 10:00:00,28.608972328767123,21.47457627118644,11
2019-11-15 11:00:00,27.260741232876715,20.23728813559322,11
2019-11-15 12:00:00,28.35852920547945,19.050847457627118,11
2019-11-15 13:00:00,26.86200473972603,18.847457627118644,11
2019-11-15 14:00:00,26.593397246575343,17.728813559322035,11
2019-11-15 15:00:00,25.453507794520547,17.779661016949152,11
2019-11-15 16:00:00,25.785348301369865,18.25423728813559,11
2019-11-16 09:00:00,30.50855250684932,33.224137931034484,11
2019-11-16 10:00:00,27.642601465753422,30.82758620689655,11
2019-11-16 11:00:00,27.495645150684933,28.140350877192983,11
2019-11-16 12:00:00,26.392009767123287,24.94736842105263,11
2019-11-16 13:00:00,24.80245740410959,22.157894736842106,11
2019-11-16 14:00:00,23.39982043835616,20.53448275862069,11
2019-11-16 15:00:00,23.8327881369863,19.385964912280702,11
2019-11-16 16:00:00,23.84518656849315,19.42105263157895,11
2019-11-18 09:00:00,28.148529904109598,32.035714285714285,11
2019-11-18 10:00:00,27.900208164383564,30.089285714285715,11
2019-11-18 11:00:00,27.8468682739726,27.232142857142858,11
2019-11-18 12:00:00,27.432686273972603,26.053571428571427,11
2019-11-18 13:00:00,23.4999184520548,24.649122807017545,11
2019-11-18 14:00:00,24.350490342465758,24.155172413793103,11
2019-11-18 15:00:00,23.749173684931502,23.775862068965516,11
2019-11-18 16:00:00,25.208825438356165,23.224137931034484,11
2019-11-19 09:00:00,29.843316972602736,37.08620689655172,11
2019-11-19 10:00:00,28.380753328767124,32.93103448275862,11
2019-11-19 11:00:00,27.326452904109587,26.844827586206897,11
2019-11-19 12:00:00,26.379307575342462,22.410714285714285,11
2019-11-19 13:00:00,24.954180719178083,19.732142857142858,11
2019-11-19 14:00:00,23.471888472602732,17.603448275862068,11
2019-11-19 15:00:00,22.292126849315068,16.844827586206897,11
2019-11-19 16:00:00,23.57267041780822,16.275862068965516,11
2019-11-20 09:00:00,25.16055121917808,19.844827586206897,11
2019-11-20 10:00:00,24.135764164383563,19.06896551724138,11
2019-11-20 11:00:00,23.690750958904108,17.949152542372882,11
2019-11-20 12:00:00,23.95507653424657,16.88135593220339,11
2019-11-20 13:00:00,24.087915910958905,15.724137931034482,11
2019-11-20 14:00:00,23.280519123287668,15.423728813559322,11
2019-11-20 15:00:00,23.715086698630135,15.627118644067796,11
2019-11-20 16:00:00,22.37338978082192,15.655172413793103,11
2019-11-21 09:00:00,27.39412904109589,23.771929824561404,11
2019-11-21 10:00:00,26.208370356164384,23.68421052631579,11
2019-11-21 11:00:00,25.76179046575343,22.517241379310345,11
2019-11-21 12:00:00,24.895113767123288,21.06896551724138,11
2019-11-21 13:00:00,24.35107478082192,19.31578947368421,11
2019-11-21 14:00:00,24.89353894520548,18.224137931034484,11
2019-11-21 15:00:00,24.63818394520548,18.103448275862068,11
2019-11-21 16:00:00,24.41294560273973,18.086206896551722,11
2019-11-22 09:00:00,28.27931853424657,25.406779661016948,11
2019-11-22 10:00:00,24.794879808219186,24.52542372881356,11
2019-11-22 11:00:00,25.29859038356164,22.627118644067796,11
2019-11-22 12:00:00,25.413190575342465,21.728813559322035,11
2019-11-22 13:00:00,25.29990483561644,19.677966101694917,11
2019-11-22 14:00:00,25.43509023287671,18.06779661016949,11
2019-11-22 15:00:00,26.50147906849315,16.96551724137931,11
2019-11-22 16:00:00,25.68483305479452,16.677966101694917,11
2019-11-23 09:00:00,31.1765048630137,34.559322033898304,11
2019-11-23 10:00:00,28.20745856164384,32.3728813559322,11
2019-11-23 11:00:00,26.3847071369863,27.220338983050848,11
2019-11-23 12:00:00,26.71949089041096,22.88135593220339,11
2019-11-23 13:00:00,27.30326789041096,20.033898305084747,11
2019-11-23 14:00:00,25.9957784520548,17.74576271186441,11
2019-11-23 15:00:00,26.023870465753426,16.949152542372882,11
2019-11-23 16:00:00,25.575134287671236,17.10169491525424,11
2019-11-24 09:00:00,30.597365191780824,33.267857142857146,11
2019-11-24 10:00:00,29.71082975342465,32.035714285714285,11
2019-11-24 11:00:00,26.451715589041097,26.982142857142858,11
2019-11-24 12:00:00,26.6808617260274,22.553571428571427,11
2019-11-24 13:00:00,24.346378205479454,19.732142857142858,11
2019-11-24 14:00:00,24.47953842465753,18.160714285714285,11
2019-11-24 15:00:00,25.1051091369863,17.49122807017544,11
2019-11-24 16:00:00,24.404186219178083,17.0,11
2019-11-25 09:00:00,27.91932861643836,36.392857142857146,11
2019-11-25 10:00:00,25.89081446712329,32.92857142857143,11
2019-11-25 11:00:00,26.235159363013697,27.910714285714285,11
2019-11-25 12:00:00,25.63092987671233,23.642857142857142,11
2019-11-25 13:00:00,25.32265674657534,20.49122807017544,11
2019-11-25 14:00:00,23.52994083561644,18.963636363636365,11
2019-11-25 15:00:00,22.443194306849318,16.946428571428573,11
2019-11-25 16:00:00,22.192648582191783,17.964285714285715,11
2019-11-26 09:00:00,28.47841030821917,26.228070175438596,11
2019-11-26 10:00:00,26.69116915068493,25.57894736842105,11
2019-11-26 11:00:00,24.73219110958904,24.63157894736842,11
2019-11-26 12:00:00,22.8675167260274,21.603448275862068,11
2019-11-26 13:00:00,22.016524720547945,19.24137931034483,11
2019-11-26 14:00:00,21.098778228767124,17.45762711864407,11
2019-11-26 15:00:00,19.32803908082192,16.576271186440678,11
2019-11-26 16:00:00,20.991651489041097,17.103448275862068,11
2019-11-27 09:00:00,27.930130602739723,25.45614035087719,11
2019-11-27 10:00:00,26.209760452054795,23.31578947368421,11
2019-11-27 11:00:00,25.384709904109588,21.49122807017544,11
2019-11-27 12:00:00,22.8751917260274,19.551724137931036,11
2019-11-27 13:00:00,22.603076534246576,16.93103448275862,11
2019-11-27 14:00:00,20.728144041095888,15.189655172413794,11
2019-11-27 15:00:00,20.313747215753423,14.775862068965518,11
2019-11-27 16:00:00,20.096405620547944,13.827586206896552,11
2019-11-28 09:00:00,24.215437849315077,18.06779661016949,11
2019-11-28 10:00:00,22.88474317808219,17.779661016949152,11
2019-11-28 11:00:00,21.649378082191777,15.983050847457626,11
2019-11-28 12:00:00,20.73218666438356,14.711864406779661,11
2019-11-28 13:00:00,18.88292608219178,13.879310344827585,11
2019-11-28 14:00:00,18.38747051780821,13.137931034482758,11
2019-11-28 15:00:00,17.36831189863014,12.813559322033898,11
2019-11-28 16:00:00,16.733904921917805,11.796610169491526,11
2019-11-30 09:00:00,27.40627687671233,22.859649122807017,11
2019-11-30 10:00:00,25.879837383561647,21.789473684210527,11
2019-11-30 11:00:00,23.49333471232877,20.017543859649123,11
2019-11-30 12:00:00,23.225431273972603,17.842105263157894,11
2019-11-30 13:00:00,22.90298683561644,16.05263157894737,11
2019-11-30 14:00:00,22.454538445205483,15.758620689655173,11
2019-11-30 15:00:00,22.12154143150685,15.220338983050848,11
2019-11-30 16:00:00,22.118398191780823,14.677966101694915,11
2019-12-01 09:00:00,33.85904312328767,25.466666666666665,12
2019-12-01 10:00:00,31.198111342465747,22.616666666666667,12
2019-12-01 11:00:00,29.20917179452055,19.416666666666668,12
2019-12-01 12:00:00,31.774499438356163,16.6,12
2019-12-01 13:00:00,33.50519420547945,15.233333333333333,12
2019-12-01 14:00:00,31.928052561643835,14.166666666666666,12
2019-12-01 15:00:00,33.3314860890411,14.169491525423728,12
2019-12-01 16:00:00,31.511683657534245,14.305084745762711,12
2019-12-02 09:00:00,29.47353804109589,21.620689655172413,12
2019-12-02 10:00:00,28.0144757260274,19.913793103448278,12
2019-12-02 11:00:00,26.21679234246575,17.724137931034484,12
2019-12-02 12:00:00,25.879720438356163,16.07017543859649,12
2019-12-02 13:00:00,25.60212350684932,14.620689655172415,12
2019-12-02 14:00:00,25.16706047945205,13.474576271186441,12
2019-12-02 15:00:00,24.300083910958904,12.864406779661017,12
2019-12-02 16:00:00,25.36483705479452,13.372881355932204,12
2019-12-03 09:00:00,29.2519329520548,18.779661016949152,12
2019-12-03 10:00:00,30.353399890410955,19.28813559322034,12
2019-12-03 11:00:00,29.72207057534247,18.084745762711865,12
2019-12-03 12:00:00,30.95712647945205,17.45762711864407,12
2019-12-03 13:00:00,29.284977086301364,16.82758620689655,12
2019-12-03 14:00:00,29.88207509589041,17.322033898305083,12
2019-12-03 15:00:00,29.318907465753423,17.83050847457627,12
2019-12-03 16:00:00,30.28164732876712,19.728813559322035,12
2019-12-04 09:00:00,34.512714328767125,27.5,12
2019-12-04 10:00:00,32.934574000000005,28.2,12
2019-12-04 11:00:00,32.06720589041095,26.8,12
2019-12-04 12:00:00,30.74794004109589,25.610169491525422,12
2019-12-04 13:00:00,30.40779332876712,23.372881355932204,12
2019-12-04 14:00:00,30.348129506849315,22.683333333333334,12
2019-12-04 15:00:00,30.366855972602732,22.220338983050848,12
2019-12-04 16:00:00,29.51988089041096,22.8,12
2019-12-05 09:00:00,33.2339107260274,31.966666666666665,12
2019-12-05 10:00:00,31.37611363013698,30.383333333333333,12
2019-12-05 11:00:00,29.63530972602739,28.533333333333335,12
2019-12-05 12:00:00,29.8725508630137,26.915254237288135,12
2019-12-05 13:00:00,30.496571972602737,25.155172413793103,12
2019-12-05 14:00:00,30.472953986301373,23.983050847457626,12
2019-12-05 15:00:00,29.358783684931502,23.7,12
2019-12-05 16:00:00,27.216272589041093,24.083333333333332,12
2019-12-06 09:00:00,33.152508958904114,31.3,12
2019-12-06 10:00:00,30.506193972602738,29.4,12
2019-12-06 11:00:00,29.037963808219175,27.64406779661017,12
2019-12-06 12:00:00,28.921441054794524,26.379310344827587,12
2019-12-06 13:00:00,27.23710758904109,25.152542372881356,12
2019-12-06 14:00:00,27.682546739726025,24.576271186440678,12
2019-12-06 15:00:00,26.143889178082198,24.35,12
2019-12-06 16:00:00,27.01623539726028,25.383333333333333,12
2019-12-07 09:00:00,33.281715890410965,29.833333333333332,12
2019-12-07 10:00:00,32.812647232876714,29.16949152542373,12
2019-12-07 11:00:00,30.432534301369863,26.233333333333334,12
2019-12-07 12:00:00,30.283233534246573,24.266666666666666,12
2019-12-07 13:00:00,29.027825095890407,23.183333333333334,12
2019-12-07 14:00:00,29.16764301369863,22.916666666666668,12
2019-12-07 15:00:00,28.94833582191781,22.783333333333335,12
2019-12-07 16:00:00,28.938329232876715,23.716666666666665,12
2019-12-08 09:00:00,37.3500591369863,37.88333333333333,12
2019-12-08 10:00:00,35.36689116438356,37.03333333333333,12
2019-12-08 11:00:00,32.57917352054794,34.583333333333336,12
2019-12-08 12:00:00,30.56552526027397,32.11864406779661,12
2019-12-08 13:00:00,31.15642456164383,29.166666666666668,12
2019-12-08 14:00:00,30.847976027397262,26.983333333333334,12
2019-12-08 15:00:00,31.397507054794524,26.966666666666665,12
2019-12-08 16:00:00,31.454480232876712,26.183333333333334,12
2019-12-10 09:00:00,41.5250949041096,47.95,12
2019-12-10 10:00:00,38.75339412328768,49.0,12
2019-12-10 11:00:00,38.821565863013696,46.08474576271186,12
2019-12-10 12:00:00,38.52498632876712,41.49152542372882,12
2019-12-10 13:00:00,37.49172191780821,36.516666666666666,12
2019-12-10 14:00:00,37.41336034246576,31.933333333333334,12
2019-12-10 15:00:00,33.117468657534246,28.516666666666666,12
2019-12-10 16:00:00,33.22519960273972,27.483333333333334,12
2019-12-11 09:00:00,46.384126246575335,58.15,12
2019-12-11 10:00:00,41.86881165753425,54.63333333333333,12
2019-12-11 11:00:00,38.86914838356165,48.68333333333333,12
2019-12-11 12:00:00,40.96725305479451,44.220338983050844,12
2019-12-11 13:00:00,37.45717891780821,40.49122807017544,12
2019-12-11 14:00:00,37.08194935616438,37.275862068965516,12
2019-12-11 15:00:00,36.81217049315069,36.23728813559322,12
2019-12-11 16:00:00,35.1246275479452,34.25423728813559,12
2019-12-12 09:00:00,43.60147321917808,55.88135593220339,12
2019-12-12 10:00:00,38.37907453424658,54.741379310344826,12
2019-12-12 11:00:00,36.15118626027397,50.28813559322034,12
2019-12-12 12:00:00,36.44010665753424,44.94915254237288,12
2019-12-12 13:00:00,35.70500504109589,39.52542372881356,12
2019-12-12 14:00:00,34.893282739726025,33.983050847457626,12
2019-12-12 15:00:00,32.510845452054795,31.583333333333332,12
2019-12-12 16:00:00,33.115163397260275,30.333333333333332,12
2019-12-13 09:00:00,38.12119287671233,59.53448275862069,12
2019-12-13 10:00:00,36.82679438356164,56.13559322033898,12
2019-12-13 11:00:00,35.714541315068494,50.53333333333333,12
2019-12-13 12:00:00,32.96987153424657,42.793103448275865,12
2019-12-13 13:00:00,33.43753036986302,35.78947368421053,12
2019-12-13 14:00:00,33.219901726027395,33.11864406779661,12
2019-12-13 15:00:00,31.561241191780823,30.85,12
2019-12-13 16:00:00,30.73544565753425,29.694915254237287,12
2019-12-14 09:00:00,36.97509584931507,49.75,12
2019-12-14 10:00:00,32.63103343835617,46.206896551724135,12
2019-12-14 11:00:00,32.62423330136986,40.57627118644068,12
2019-12-14 12:00:00,30.82428132876713,35.8,12
2019-12-14 13:00:00,28.50975369863013,31.283333333333335,12
2019-12-14 14:00:00,27.60279967123288,27.661016949152543,12
2019-12-14 15:00:00,27.05171775342466,24.583333333333332,12
2019-12-14 16:00:00,27.764897095890408,24.305084745762713,12
2019-12-15 09:00:00,35.14131768493151,46.932203389830505,12
2019-12-15 10:00:00,31.90104847945205,44.175438596491226,12
2019-12-15 11:00:00,31.780302027397266,40.43859649122807,12
2019-12-15 12:00:00,32.66635776712329,35.92857142857143,12
2019-12-15 13:00:00,30.61118847945205,32.59649122807018,12
2019-12-15 14:00:00,30.676159301369864,27.964912280701753,12
2019-12-15 15:00:00,29.3341727739726,25.396551724137932,12
2019-12-15 16:00:00,31.145236232876712,24.322033898305083,12
2019-12-16 09:00:00,38.95193998630137,48.766666666666666,12
2019-12-16 10:00:00,35.76128702739725,47.81666666666667,12
2019-12-16 11:00:00,34.71418569863013,43.65,12
2019-12-16 12:00:00,35.35701187671233,36.083333333333336,12
2019-12-16 13:00:00,30.608622712328767,29.883333333333333,12
2019-12-16 14:00:00,30.529654671232876,25.593220338983052,12
2019-12-16 15:00:00,30.23383567123288,23.88135593220339,12
2019-12-16 16:00:00,30.433972739726023,21.83050847457627,12
2019-12-17 09:00:00,36.06424913698631,50.95,12
2019-12-17 10:00:00,34.414354150684936,48.88333333333333,12
2019-12-17 11:00:00,28.21208993150685,43.43333333333333,12
2019-12-17 12:00:00,27.855860534246577,35.61666666666667,12
2019-12-17 13:00:00,32.383621561643835,28.3,12
2019-12-17 14:00:00,31.585216095890413,24.883333333333333,12
2019-12-17 15:00:00,27.07274620547945,22.4,12
2019-12-17 16:00:00,28.87543489041096,21.11864406779661,12
2019-12-18 09:00:00,41.661837438356166,46.95,12
2019-12-18 10:00:00,35.400499643835616,43.666666666666664,12
2019-12-18 11:00:00,32.38409583561645,36.016666666666666,12
2019-12-18 12:00:00,31.983023205479448,28.966666666666665,12
2019-12-18 13:00:00,29.97161521917808,25.52542372881356,12
2019-12-18 14:00:00,27.804439684931506,23.55,12
2019-12-18 15:00:00,28.18768897260274,22.283333333333335,12
2019-12-18 16:00:00,30.068167630136983,21.033333333333335,12
2019-12-19 09:00:00,39.14785173972603,44.96610169491525,12
2019-12-19 10:00:00,36.47705776712329,43.3448275862069,12
2019-12-19 11:00:00,40.0993124109589,38.63333333333333,12
2019-12-19 12:00:00,34.517776191780825,34.166666666666664,12
2019-12-19 13:00:00,34.36692024657535,31.2,12
2019-12-19 14:00:00,31.7980242739726,27.183333333333334,12
2019-12-19 15:00:00,30.871584115068487,25.95,12
2019-12-19 16:00:00,30.39325093150685,25.338983050847457,12
2019-12-20 09:00:00,39.86586517808218,45.2,12
2019-12-20 10:00:00,38.79515935616438,44.233333333333334,12
2019-12-20 11:00:00,36.31816091780821,39.8,12
2019-12-20 12:00:00,32.04740498630137,34.0,12
2019-12-20 13:00:00,32.52427979452055,30.266666666666666,12
2019-12-20 14:00:00,32.62259275342465,28.35,12
2019-12-20 15:00:00,35.829037410958904,25.866666666666667,12
2019-12-20 16:00:00,34.61199916438356,26.883333333333333,12
2019-12-21 09:00:00,39.84919902739726,42.11666666666667,12
2019-12-21 10:00:00,38.36605756164384,40.416666666666664,12
2019-12-21 11:00:00,35.596225328767126,38.233333333333334,12
2019-12-21 12:00:00,33.669461493150685,34.81666666666667,12
2019-12-21 13:00:00,35.270403465753425,30.333333333333332,12
2019-12-21 14:00:00,33.886738273972604,28.083333333333332,12
2019-12-21 15:00:00,33.24327253424657,26.666666666666668,12
2019-12-21 16:00:00,30.333318890410958,25.566666666666666,12
2019-12-22 09:00:00,36.80494635616438,38.266666666666666,12
2019-12-22 10:00:00,40.02010217808219,37.63333333333333,12
2019-12-22 11:00:00,36.95363047945206,35.08620689655172,12
2019-12-22 12:00:00,39.99765621917808,32.95,12
2019-12-22 13:00:00,37.66694976712329,29.847457627118644,12
2019-12-22 14:00:00,34.269309301369866,27.033333333333335,12
2019-12-22 15:00:00,30.51585704109589,26.316666666666666,12
2019-12-22 16:00:00,32.6046613150685,25.183333333333334,12
2019-12-23 09:00:00,36.95667957534247,40.15,12
2019-12-23 10:00:00,36.56274371232877,39.35,12
2019-12-23 11:00:00,36.97854535616438,35.333333333333336,12
2019-12-23 12:00:00,40.99154978082192,32.21666666666667,12
2019-12-23 13:00:00,36.06990002739725,28.65,12
2019-12-23 14:00:00,33.80351369863014,26.4,12
2019-12-23 15:00:00,33.59275141780822,24.85,12
2019-12-23 16:00:00,30.61752947945205,25.35,12
2019-12-24 09:00:00,39.85912230136986,42.15,12
2019-12-24 10:00:00,42.173676753424665,39.95,12
2019-12-24 11:00:00,38.57872008219178,37.644067796610166,12
2019-12-24 12:00:00,40.03118742465754,36.13559322033898,12
2019-12-24 13:00:00,37.28874887671233,33.766666666666666,12
2019-12-24 14:00:00,35.803163383561646,30.271186440677965,12
2019-12-24 15:00:00,34.39960901369864,29.372881355932204,12
2019-12-24 16:00:00,36.51697708219178,29.16949152542373,12
2019-12-25 09:00:00,42.49594576712329,43.81666666666667,12
2019-12-25 10:00:00,40.2630752739726,42.516666666666666,12
2019-12-25 11:00:00,42.12114273972603,38.45,12
2019-12-25 12:00:00,42.26983053424658,35.5,12
2019-12-25 13:00:00,41.07803067123287,33.833333333333336,12
2019-12-25 14:00:00,38.04127824657534,33.05,12
2019-12-25 15:00:00,36.26786021917808,32.8,12
2019-12-25 16:00:00,37.54136505479453,33.8,12
2019-12-26 09:00:00,40.91722423287671,42.68333333333333,12
2019-12-26 10:00:00,41.04463671232877,41.3,12
2019-12-26 11:00:00,41.3777521369863,39.13559322033898,12
2019-12-26 12:00:00,39.756687863013696,36.62068965517241,12
2019-12-26 13:00:00,35.56739912328767,35.186440677966104,12
2019-12-26 14:00:00,40.52591367123287,34.083333333333336,12
2019-12-26 15:00:00,36.95275650684931,32.6,12
2019-12-26 16:00:00,37.01741304109589,33.333333333333336,12
2019-12-27 09:00:00,39.879057767123285,44.61666666666667,12
